,Unnamed: 0,comment,label
17238,2023917,같은 중학생인데 나랑 왜 이렇게 다르지릴서님 보고 저도 열심히 살아야겠다는 생각드네요,0
17239,2010914,멘마,0
17240,2002870,인적상황으로 아는애들 또 어딨는데ㅋ,0
17241,2019465,아니 왜 계속 죄송하다고만 해요 이해가 안가네양팡님 믿었는데,0
17242,2012115,시간은 몇시냐,0
17243,2007994,닉네임 이해하면 막장인데,0
17244,2022823,그리고 복귀하실거면 제가 팡플렉스보다 더 좋은 이름 알려드릴게요시진팡팡 으로 하시면 대박납니다,0
17245,2019084,진짜 믿었던 도끼에 발등 찍힌게 이런거구나,0
17246,2012604,내 밑으로 평생 모솔아다,0
17247,2004661,거의 불가능임,0
17248,2013347,형 알겟고 복귀각이나봐,0
17249,2021756,무능력한 대통령을 뽑은 죄를 국민이 고스란히 받고있네요 고통의 연속입니다,0
17250,2021761,무슨 구구절절한 변명이 이렇게 많아,0
17251,2015991,초아님이 리더 하면 좋았을 텐데 ㅠㅠ,0
17252,2023856,9월26일 양팡 복귀합니다서울 청춘페스티벌에 출연하네요결국 한달쉬고 복귀각잡네요아직출연자 명단에 있네요,0
17253,2014553,828 리얼으로 억울한 표정,0
17254,2004135,근데 이근은 우파다,0
17255,2000023,엌ㅋㅋ 맨 위에 있었네 ㄳㄳ,0
17256,2009065,3만베는 시간문제노,0
17257,2005213,현실은 욱일기든 일장기든 의미에 구별없이 그낭 똑같이 썼었음일장기욱일기근데 일장기는 되고 욱일기는 안된다,0
17258,2020405,오래전부터 당신같은 사람을 믿어욌다우 하지만 이젠 아니야,0
17259,2009930,아메ㅣ,0
17260,2006672,마 혐지워라 지금 너의모습은 아름다움 그 자체다,0
17261,2015015,25 우리 엄마 모르는데요,0
17262,2022412,산이 개웃기네 싸이퍼 때 처럼 걍 지민편 드는거 보소,0
17263,2005189,1500베 넘었는데 일베오르는속도좀봐 ㄷㄷ,0
17264,2014563,833 저거 캡틴 사귀는 그 여자애 누구드라 어쨌든 마지막에 춤추면서 끝나던데,0
17265,2021205,다시 와라 새껴,0
17266,2010980,아니 이거보는사람들 뭐이렇게많냨ㅋㅋㅋ,0
17267,2018654,지금도 가끔 페북에서 안좋은글들 올라오는데 비판은 하되 비난은 하지마세요,0
17268,2010429,타크오빠 외로우면 연락해 ㅠㅠ,0
17269,2021861,바로밑에영상보다가 이거보면 개웃김ㅋㅋㅋ지킬앤하이드도아니고,0
17270,2008661,너무슬퍼서 울었따,0
17271,2023406,나름님 괜찮으니까 돌와주세요,0
17272,2004674,이런 사태를 일으킨 게 문재인 정권이고 이유없이 의대생들이 국시거부한게 아닌데 ㅋㅋ 이런 대립이 문재인이 말하는 국민과의 소통인가ㅋㅋ,0
17273,2019314,아 왜 바로 안들어와지냐,0
17274,2018439,조금 쉬시다 돌아오세요 기다릴게요,0
17275,2023596,난 얘 관상진짜 안좋았음 진짜 이런게 있는건가봄 설현은 그런데로 생각보다 텅텅해보이긴했어도 인상은 좋아보였는데 지민인가 쟤 나오면 눈을 못보겠더라 뭔 소말리아시츄도 아니고 시츄한테 미안할정도로 애 눈빛이나 얼굴생긴게 요상하다해야되나성형하고 안하고 이런게 아니고 정준영도그렇고 관상이라는게 진짜 있나봄,0
17276,2015905,ㄴㄱ,0
17277,2011454,5만베 가면 내 전재산 5억을기부하겠습니다,0
17278,2007083,ㅁㅊ다 ㅁㅊ어,0
17279,2009741,아 너였노 ㅠㅠ 바퀴벌레 레이져로 지질때 꿀잼이였는데화이팅이다 이기,0
17280,2001141,그래서 데아이케 어플이 많군,0
17281,2012695,막플은 내가 먹는다,0
17282,2005898,야 너 진짜로 이제 아이언맨 되는거냐가츠처럼 손에다가 의수 달아라 이기이기,0
17283,2016555,헐 옛날 라라언니 꿀귀지금은 존예,0
17284,2015873,갓초아,0
17285,2012654,무쿵현따,0
17286,2020918,실버올해안에 갈 수 있을까 홧팅,0
17287,2013687,755 너 어디서 좀 놀았니,0
17288,2017396,이제 부터 댓글을 정독 하겠습니다비트 주세요,0
17289,2022401,사태가 점점 무서워진다이러다 유튜버 한명이 자살하거나 생명에 지장생기는 일 생기면 여기서 인신공격하던 뎃글들이 어떻게 달라질지,0
17290,2005047,키도 평균이고 아만다1프로에서 거름 ㅁㅈㅎ,0
17291,2015983,초아가나가면서부터 는 끝,0
17292,2016181,코인떡상 언제함,0
17293,2011727,내가 해줄 수 있는게 일베 눌러 주는것 밖에 없다많은 감정을 느꼈는데 필력이 부족해서 전달을 못하겠다,0
17294,2002255,민주주의는 실패했다,0
17295,2013289,전설의시작,0
17296,2013113,000 팀웤 배틀 특별과정,0
17297,2002665,저 나이에 아프리카 하면 비정상이냐,0
17298,2021939,방에서 불끄고 새벽에 보고있는 내인생이 레전드,0
17299,2013641,708 콩트 같지 왴ㅋㅋ,0
17300,2010704,말로만 듣던 4만베 볼수있는거,0
17301,2021694,몇개는너무억지도있지만 잘못한건잘못함정말,0
17302,2021931,방송 접으세요 시청자 기만도 한번이지 이미 여러번 실망시켰으면 이젠 안봐도 비디오지요,0
17303,2012619,막플내꺼다,0
17304,2011986,막플 ㅇㅈ 어 ㅇㅈ,0
17305,2005793,공부도 잘했다는 말이 뉘앙스가 좀 이상하게 받아들여질수도있겠노,0
17306,2001004,지금쯕 착상 했을 거다 축하한다,0
17307,2016275,팡플렉스 ㅋㅋ 상표권 침해 신고 민원 다 해드림 화이팅 ㅎㅎ,0
17308,2011783,미워 흥,0
17309,2018463,조회수 31 댓글25 오우쒯,0
17310,2005595,경기도,0
17311,2022436,살면서 잘못된 행동은 누구나 한다고 생각합니다 보겸을 즐겁게 봐왔던 사람으로써 이번기회에 잘못을 뉘우치고 더 클린한 보겸이 됬으면 좋겠네요,0
17312,2020865,스타일진짜 어제라해더 믿겠다 투블럭에 흑발,0
17313,2003637,그니깐 ㅋㅋㅋ원숭이 패는 것만 봐도 정의로운 남자같음 ㅋㅋㅋ학교는 왜케 오래다녔어 얼른 졸업하지그랩,0
17314,2010129,아직 조금씩 오르고 있긴하네,0
17315,2002053,니 말대로 욱일기 하켄크로이츠 공식이 성립된다면무려 연합국의 최대 주주로써 나치와 일제를 상대로 피터지게 싸웠던 미군 내에서 버젓이 쓰이는 이 모순은 어떻게 납득해야 하는 부분일까참고로 미국은 표현의 자유를 대단히 존중하는 나라임에도 영화촬영 용도 제외하고 하켄크로이츠를 썼다간 누구든지 사회적 매장을 각오해야할 정도임,0
17316,2016487,한번더봐야지,0
17317,2001551,팩트를 말하면 고졸이 되노 ㅋㅋ국제법에 전범국이라는 개념은 없다전쟁범죄는 승전국에서나 패전국에서나 똑같이 전쟁범죄이다범죄의 잣대가 전쟁의 승패 여부에 따라 달라진다면이미 그건 법도 윤리도 아니다보편성이 없는 이중잣대가 어떻게 법과 윤리가 될 수 있노 ㅋㅋ논리적으로 반박은 못하고 욕만 하는 조선인 수준 ㅋㅋ,0
17318,2014611,독립채널 탄생축하합니다 ㅎㅎㅎ 메가박스 ㅇㅔ피 또 보러왔네요 ㅎㅎ,0
17319,2015389,라라님 저기가 더 에뻐 역으시 운동 또는 잘먹고 내가 구독 놀러줄 스타일,0
17320,2012383,건강해라,0
17321,2016699,왜 하필 키썸이 지민이랑 같은팀이냐 지민이 아주 키썸까지 욕먹이고있네ㅡㅡ 애초에 키썸이 지민이랑 같은팀이 안됐으면 욕을 안먹었을텐데 진짜 키썸이 아깝다,0
17322,2015328,엘사님 인스타 궁금하네용 ㅠㅜ,0
17323,2016899,원딜차이딱대 시리즈 업나여,0
17324,2004067,아이디만 알려주면 보내드릴게,0
17325,2013484,힘라라 최고,0
17326,2009529,막플은 내가,0
17327,2005155,ㄴㄴ 만베,0
17328,2015485,뭐가 달라져요 그러면ㅋㅋ이거 보러왔습니다,0
17329,2017759,잭스잭스뽀삐털,0
17330,2010659,4만베가자이기야,0
17331,2020008,언제봐도 웃기다 ㅋㅋㅋ,0
17332,2008411,글보면서 아 슨타크인거 아니까 뭔가 참 기분이 이상하다 참,0
17333,2003222,인간이 인간을패는건 죄인데인간이 바퀴벌레를 줘패는건 죄가아니잖아,0
17334,2021219,다시보는 제시,0
17335,2018326,제시는 언프리때 걍 싸움닭이였는데,0
17336,2013878,ㅎㅎ 팔의 내구성 ㅋㅋㅋ,0
17337,2005660,원단이나 색감을 맞추던가 장르 없이 위에는 동묘나 아빠 장농에서 꺼내입은 이유 알수없는 마이를 처입고 있노 ㅋㅋ,0
17338,2019820,양팡이랑 다른 유튜버 등등 뒷광고 한 유튜버들이 내가 좋아했던 유튜버들이여서이젠 볼게없다ㅠㅠ그렇다고해서 복귀각은 잡지말고ㅠㅠ언니없으니까 요즘 진짜볼게없어 언니 방송만 보면 웃음이 자꾸나고 행복했는데보고싶긴한데자꾸 뒷광고를 했다는 생각에 좋아할 수가 없는거같아그리고 평소에 양팡한테 관심없다가 논란터지고 악플이랑 패드립 많이하시는데 관심없었으면서 이때다 싶어서 사람 상처주지마세요그렇다고해서 전 양팡언니가 이젠 좋지않아요,0
17339,2000955,안노라주니까 삐죠떠 우쭈쭈,0
17340,2005667,특이점 드립은 어느영화에서 나오는거냐,0
17341,2010547,장애인,0
17342,2023103,김신영 예전에 라디오에서 강아지 학대한 이야기를 웃으며 했을때부터 별로였음,0
17343,2004253,즉 거지나라임,0
17344,2023720,내가믿던 나름누나까지 뒷광고를 하다니ㅡ,0
17345,2015064,311 여러분들 진짜 완벽에 대한 발론 이랑 자유론 읽어보세요 완전 재재재미없어요,0
17346,2007880,어쩌다 교통사고에 화재까지통구이 될때 안아팠냐,0
17347,2011697,4만베로도 만족하라이기 나 이 글 초반에 봤는데초반 탑슨한거 보면 꽤 위에 있음 15000베 예상했다이기,0
17348,2020375,오늘도 어김없이 큰,0
17349,2001425,눈쌍겁에 한표,0
17350,2020575,와 초아님 역시 갓초아ㅠㅠ 인상 선해보이고 예쁘고 목소리도 좋고 노래도 잘하시고해서 초반 팬이었다가 탈퇴하시고나선 한테 관심 뚝인데다 안본지도 꽤 되었는데 제발 다시 방송에서 노래하시는 모습 보고싶습니다ㅠㅠ,0
17351,2017648,잘가고,0
17352,2004939,저거 보드 맹글어서 가봐야 것노,0
17353,2020947,심심해서 한번 와본사람 손,0
17354,2012505,ㅁㅁ,0
17355,2015626,뒷광고 계획 영상 개소름임ㄹㅇㄷㄷ,0
17356,2021087,늬네들 계속 집권하면서도 해결 못 했던 일이 잖아,0
17357,2001510,판교는,0
17358,2004926,우리도 하켄크로이츠로 옷 만들어서 입고다니면 되지 뭘그래,0
17359,2004121,역시 터질듯 살찐 손인증,0
17360,2020478,와 나 일할 땐 휴게시간 없었는데,0
17361,2012207,난 다잘딘디ㅏ,0
17362,2012667,이게 막플임 ㅎㅎ,0
17363,2006932,어쩐지 안보이더라,0
17364,2004518,슨탑 버스 출발합니다,0
17365,2002395,괜히 의사 욕하고 싶진 않지만 추가시험 주는건 말도안되지,0
17366,2012656,타꿍현따,0
17367,2011837,하아아기분이 파악 내려갔다가 파악 올라갔다가,0
17368,2003680,안읽엇다,0
17369,2022931,근데 음식이나 어짜피 라면드시면 출근하기전에 사서 가면 시간아끼지않아요,0
17370,2021856,바닥에다 침을 뱉네 어리고 젊은 애들도 저딴짓 안하는데나이만 처드신듯,0
17371,2012721,막플 눈이예쁘고 착한 가슴큰여자랑결혼하게 해주시고 내 가부장적인 성격을 이해하는 여자랑 결혼하게 해주세요 또 꼭 편입 성공하게 해주세요,0
17372,2011859,흑흑 힘내라 ㅇㅂ,0
17373,2020515,와 아직도 댓글이 달리네 진짜 사람들이 엄청 배신감이 많이 들긴하나보다,0
17374,2008066,부케동원 4베,0
17375,2022358,사람들은 환호하지만 정작 나는 의도한게 아니라서당황할때 ㅋㅋ 인생 살면서 누구나 한번쯤은 그런적있으실텐데 그때 그 느낌은 워후,0
17376,2019824,양핑은 돈 먹은거 토해놓고 잠수라도 탔지 이건 지가 꿀꺽하고 잠수를 타네,0
17377,2012154,악,0
17378,2015300,엘사 사랑해요,0
17379,2009499,이페이스면 7만도가능할듯 ㄷㄷ,0
17380,2006919,저 마법진동영상 만든게 너였냐 하형식적으로 보이겠지만 그래도 힘내서 살아라ㅡ,0
17381,2014694,보겸이형 돌아와줘,0
17382,2011015,4만배 가자가자,0
17383,2013893,0023왼쪽에 맨 위 엘사 아냐,0
17384,2003552,뭘 의심해 무슨 범죄 저질렀냐 저사람들이 ㅋㅋ,0
17385,2020192,역시 챌대관 답다 클레드 장인,0
17386,2003030,처남 뭐 먹고 싶어,0
17387,2020631,왁 초3때 이노래나오고 진성빂인 고모덕에 이노래 첨 듣고 그 어린나이에 집에가주ㅣ마 붸이베 이러고다녔는데 그땐 그게 그런뜻인지 몰랐지 엄엄 왜 가지말라는지도몰랐워,0
17388,2008356,막줄 보고 터졌다 ㅋㅋ멘탈이 장난아니노 ㅋㅋ힘내라 슨타크,0
17389,2016193,크리에이터라면서 크리에이티브한건 없고 다 베껴씀 ㅋㅋ,0
17390,2023399,나름누나 ㅜㅜ 괜찮아요ㅜㅜ 힘들어하지마요ㅜㅜ,0
17391,2003477,글이 너무 늘어져서 읽다 말았다 ㅁㅈㅎ,0
17392,2000107,남친이 봤다고한거 니가 주작댓글단거아니냐ㅋㅋ개웃기네 ㅋㅋ 남친은 일베충 여친은 여시충,0
17393,2001269,그치많이빡세지 걍 댓글 놀리는거고 혹여나 그나이에 되더라도 사후피임약 먹거나 하면되지 ㅋㅋㅋ근데 글쓴이새기도 대단한게 어마이랑 나이차이 얼마안날텐데 ㅋㅋ,0
17394,2016010,촬영장을 벗어나는게 아니라 도망가는거 같다,0
17395,2011860,아직도 ㅇㅂ 줘진다,0
17396,2023978,게임유튜버여도 가끔은 일상찍어주세요조두순 패는 브이로그도 괞찬고요 ㅎ,0
17397,2003362,응 나 부산토박이야,0
17398,2017910,저런 노인은 공경말고 공격해줘,0
17399,2022990,근데 친하다고 막 논란의 인물 주위 사람한테는 뭐라 그러면 안되는 거야ㅋㅋ 멤버는 모르겠는데 멤버 아닌 이상 일반인이나 저 상황에 있는 사람들 아니면 모르니까 왈가왈부 못 한다는 거임,0
17400,2000852,태명은 ㅇㅂ야,0
17401,2001941,대주면 봐줄 생각은,0
17402,2018028,정말 궁금한게 있어요양팡 강아지 편집 영상 보면 표 뽑을때 양팡은 눈치 못 챘지만 방송에 송출된 강아지 소리라고 자막이 뜹니다 그런데 왜 풀영상 보면 관리실에 가서 상황 설명할때 제가요 표 뽑으면서 들었는데 라고 하시는지,0
17403,2004147,50대도 폐경전이면 가능하다 키우는게 문제지,0
17404,2016277,팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스 팡플렉스,0
17405,2017765,쟤가 왜 리더였는지 이해가 1도안된다,0
17406,2022484,서빙이나 하자,0
17407,2000397,냄져가 뭐야,0
17408,2019662,악플 좀 그만달자 기분나쁘면 영상안보면그만아니가,0
17409,2005497,멸치근지구력론이냐ㅋㅋ,0
17410,2023447,나름님 제겐 아직도 짜파게티 와구와구 먹는 모습이 선한데 에휴,0
17411,2021070,눈이 화난거같은뎈ㅋㅋ 나만 그런가,0
17412,2017508,인생이 주작인 사람 동영상 모두다 비공개로 바꿨을거같음 삭제안하고,0
17413,2008316,얼굴에 있는 여드름들 싸그리 ㅁㅈㅎ시켜주세요 앙망합니다,0
17414,2016266,팡플렉스 실화냐,0
17415,2018858,지민아 왜 그러는 지 모르겠다고ㅋㅋㅋ민아도 니가 왜 그러는 지 몰랐을 거다,0
17416,2001413,회사 사장 딸인거지,0
17417,2000441,진지하게 고려해본다 돈은 됐고 재미삼아,0
17418,2003327,키아 슬슬 한국판 나치 등판하노 이기이기,0
17419,2020917,실망했어요,0
17420,2006967,오른손 검지는 조금 살아있네 다행이 일은 할수있을듯 쾌활을 빈다 오른손 검지는 조금 살아있네 다행이 일은 할수있을듯 쾌활을 빈다 오른손 검지는 조금 살아있네 다행이 일은 할수있을듯 쾌활을 빈다 오른손 검지는 조금 살아있네 다행이 일은 할수있을듯 쾌활을 빈다,0
17421,2011181,생각대로 잘되게 해주세요,0
17422,2023604,난 왜 항상 헤각장을 헤장각이라고 읽는것인가,0
17423,2017564,일하시는 분들이 다 잘 생기셨네요,0
17424,2011207,아 내가 4만베를 받는 게시물에 민주화를 줬다,0
17425,2001019,는 혈관타고 돌아다니지 한곳에 상주하지 않음 근데 이글은 좀 터무니없는 것 같긴해,0
17426,2008541,왼손으로 이제 어떻게 만드노,0
17427,2003290,애국헤드 ㅇㄼㅇㅂㅇㅂㅇㅂㅇㅂㅇㅂ,0
17428,2006768,추천안되네,0
17429,2008321,집나간 마누라 돌아오게 해주세요,0
17430,2004374,오만베 각 나온다 ㅋㅋ,0
17431,2016312,팬 노숙자 맹그는 노래,0
17432,2017692,잘봤습니다감사합니다,0
17433,2018817,지민 키썸이 2등한 이유 소속사나 지민이 돈 줘서,0
17434,2019567,아무리 욕을 해도 그렇지 목 메달아서 죽어라는 뭔데,0
17435,2001193,김희철 스타일,0
17436,2007111,긍정의 아이콘이노 재활 잘 하고,0
17437,2000180,이야 오,0
17438,2023290,끼리끼리는 세상 진리다,0
17439,2021064,눈은 분노로 가득찼는데ㅋㅋ,0
17440,2006366,애처롭다,0
17441,2006862,ㄷㄷ 힘내라,0
17442,2018318,제시가 한방으로 해결햇네,0
17443,2005243,그와중에 파업 안한 똑똑한 의대생들은 원하는 과 골라가겠노 ㅋㅋ,0
17444,2002000,ㅇㅇ 김치사회생활 못 해본지 오래다,0
17445,2004207,볼빨간사춘기임,0
17446,2011114,신년엔 모든 일이 잘 풀리기를,0
17447,2014914,208라라언니 너무 발랄해요,0
17448,2021985,베인 태조네 아프리카트위치,0
17449,2009835,너땜에 처음 댓글써본다 이기 힘내라 니 옛날글 보며 웃고좋았을때가 생각나서 이렇게 써본다 ㅇㅂ,0
17450,2023055,기분안좋을떄마다 들어와서본다,0
17451,2004209,점막을통해서 들어온걸 검사로 알수있다는거아니냐,0
17452,2014198,121 이 와중에 골인했어ㅋㅋ공,0
17453,2001122,영감님 솔직히 몇살이세요,0
17454,2023703,내가 왜 준호 집에 못 갔나 했더니 지디가 붙잡아서 였구나,0
17455,2004278,전라도사절 호뽑뽑요 훈요10 태조 왕건이 옳았다 ㅋㅋㅋ,0
17456,2018767,지민 삼백안 관상부터 알아봤다 여윽시 근데 지민 왜케 복학왕 봉지은 같냐,0
17457,2022269,분명 잘못한건 맞지만 난 이런 글이나 영상들 보면 이제 불안하다또 안타깝게 멀리 떠나버리는 연애인들 생길까봐,0
17458,2000777,등산복 ㅇㅂ,0
17459,2000245,주작,0
17460,2019341,아 진짜 겁나 웃겨요 ㅠㅜㅜ ㅋㅋㅋ,0
17461,2000690,시저가 잘못했네,0
17462,2017512,인성 잘봤습니다 다신 구독도 없을꺼고 영상 안볼게요 사과영상 조차 어그로같이 끌어서 돈빨라는 모습 보고 진짜 개극혐입니다,0
17463,2007984,광광 우럭ㄸ ㅏㅠ,0
17464,2004771,인성갑이다 길거리에서 지나가다 만나면 개팰듯,0
17465,2009327,일베슨타크네 정회원된거 안타깝다 힘내라고 2베놓고간다,0
17466,2014230,12시 반 해군입대 오늘부터 나의 시간은멈춘다,0
17467,2014822,1104 뭔뜻이에여 이거,0
17468,2023204,김희철,0
17469,2006770,토니 슨타크 힘내라왼손딸치면 색달라서 개꿀,0
17470,2010960,화력이 딸린다이기야,0
17471,2022314,비형이랑 박진영님이랑 같이 춤추고 노래 부르는 노래 하면 재미있을뜻,0
17472,2011256,글쓱이가 작성한 게시물 보삼ㅡㅡ,0
17473,2015844,324 카이사 궁쓰면서 덫밟고오네,0
17474,2021797,물에 빠진 민뚜님 넘 잘생겼는뎈ㅋㅋㅋ,0
17475,2011335,잊을수 없는 풍경들이 이렇게 사소한것들 뿐이라니 이상하네 넌 어땠을까 난 누군가의 마음속에 살아있을까그러네 난 네 마음속에 살아있을까흙발로 멋대로 들어왔지 조금이라도 날 생각해줄까응 역시 너라서 다행이야닿을까 닿았으면 좋겠어 카넬레 다 못먹어서 미안해많이 때려서 미안해전부 전부 미안해고마워,0
17476,2019133,진짜 이분 영상볼때 한번도 스킵한 적이 없음 처음부터 끝까지 뭔가 몰입돼 ㅋㅋㅋㅎㅋㅎㅋ,0
17477,2001556,반박은 못하고 고졸 타령만 하고 있노 ㅋㅋ반박 못하겠어 ㅋㅋ,0
17478,2016327,페북에 목 매달라고 한 사람 어디갔죠 아무리 잘못했다해도 사람 목숨을 가지고 그럽니까키보드뒤에서 숨어서 행동하지 마시고 현실에서직접 말하세요,0
17479,2008712,일베주려고 로긴했다,0
17480,2019168,진짜 찐이 이렇게 많았나 내 주변엔 못본거같은데,0
17481,2015100,515 마타하는 마이 특 지가 잘하는줄암,0
17482,2012448,다 꺼져 ㅁㅍ 내가 먹는다,0
17483,2005039,누나는 틱톡에동생은 일베 9렙에판타스틱 하네,0
17484,2017549,일반인 지민,0
17485,2010836,눈팅만하다 일베주려고 가입했다 힘내라 ㅠㅠ,0
17486,2015249,엄카 아카 ㅋㅋ,0
17487,2020708,손 관리하는 방법 있으면 영상 올려줄수 있나염 ㅜㅜ,0
17488,2008680,3만베 가자이기야,0
17489,2015897,꿀잼,0
17490,2012649,북따탁,0
17491,2019591,아이고보겸아 형도 여기까지가 끝이네 참 재밌는 형이였는데,0
17492,2003769,니렙에 제정신 소리하는게 더 말이 안돼지,0
17493,2012698,절취선,0
17494,2002888,글로는 아주다 되지짤없어서 ㅁㅈㅎ,0
17495,2017517,인성을 떠나서내귀에는 타이미 제이슨보다는지민 키썸이 더 듣기 좋았다,0
17496,2017260,이렇게 정리해서 보니까 다른 사람들이 진짜 고생이 많았겠다,0
17497,2007981,멘탈이 강철이네 재활 치료 잘 받아라ㅇㅂ,0
17498,2006766,추모의 물결이 넘치노,0
17499,2007451,바퀴벌레 절단식 화형식 잘봤다일베갈라고 너가 직접하면 어떡하노 한손으로 바퀴벌레 잘잡아줘라 앞으로도,0
17500,2014343,안녕하세요 안녕히가세요,0
17501,2010432,ㅁㅍ 댓글달지마,0
17502,2024047,공동으로 선량한 국민 월북자 만들어뭘 하겠다고예 성범죄자와 같이 성범죄 사건을 조사하고 죽은 피해자를 조사하겠다고당신들 천벌 받습니다,0
17503,2008002,네 다음 14년도 군번,0
17504,2002384,이말련아,0
17505,2018204,제시 연전연승,0
17506,2010623,이젠 기록의 싸움이다뇌물현이 다시 살아나지 않는한4만베는 힘들다,0
17507,2019675,안 오겠습니다 ㅋㅋ,0
17508,2021254,당당한거 한 번 보고나니까 왜 이렇게 가식처럼 느껴지냐,0
17509,2006003,농담아니라 진짜 임신공격들어간걸수도 이싿빼박임,0
17510,2008911,재활 힘들겠지만 힘내라,0
17511,2016942,유유상종똥은똥끼리뭉친다언급된얘들하나같이인성논란있던게 과연 우연일까 ㅋㅋ,0
17512,2004041,세상 모든 중국인파퀴벌레같은 벌레인종인도인등등 인구수만 뒤지게 잡아먹고 지구환경에 하등 도움안되는 인간들이 다뒤진자면살기가 얼마나 좋아질까 오래된 생각이다,0
17513,2009954,왜 추천불가임,0
17514,2009635,개시낑ㅠ,0
17515,2021581,랩 잘하는 사람을 뽑는거야아니면 인기투표하는 거야ㅋㅋㅋ지민아 왜 그러는지 모르겠다니 딱 봐도 실력이 아니라 인기로 뽑힌 거니까 제시가 뭐라 하는 거지ㅋㅋㅋ,0
17516,2010476,멘탈 ㅇㅂ,0
17517,2016579,형 고정 시켜줘,0
17518,2016373,표정봐라 ㅋㅋ,0
17519,2008873,오른손 도라에몽잼ㅋㅋ,0
17520,2017296,이번일로 누굴괴롭히면 그 끝은 구리다는것을 지금 철딱서니없이 구는 애들이든 어른이든 알았음싶네요,0
17521,2008593,이글 볼때마다 계속 눈물난다힘내라,0
17522,2018343,제시는 옳았다,0
17523,2019625,아직도 안돌아왔나 확인해본 사람이 나만 있는게 아니겠지,0
17524,2001821,ㄷㄷ 혹시 공대냐,0
17525,2021690,명성을 쌓는데 수십년이 걸리더라도 명성이 무너지는데에는 1분도 되지 않는다,0
17526,2023506,나름이 화이팅,0
17527,2021450,돌아온나,0
17528,2004197,내가 생각하는 대한민국 월드컵 진출 시나리오한국은 831일 이란전에서 00 무승부를 기록한다또한 96일 우즈베키스탄전에서도 00 무승부를 기록한다 한편 831일 중국을 상대로 승리한 우즈베키스탄은 승점이 16점이 되어 조 2위가 되고한국은 승점이 15점이 되어 조 3위가 된다 그렇게 한국은 플레이오프의 대상이 되고 한편 조에서는 호주가 플레이오프에 서게된다 한국은 뜻밖의 실력 발휘로 호주를 2전 2승으로 모두 제압하고 대륙간 플레이오프에 진출한다대륙간 플레이오프에서는 북중미 4위팀 파나마를 만나게 되고 파나마에 맞서 1승 1무의 성적을 거두어 월드컵에 진출을 확정짓는다어떰,0
17529,2016111,ㅋㅋㅋ 표정 애쓴다 ㅋㅋ 처음 댓글 써보네요 너무 웃겨서 ㅋㅋ 전편은 다른 사람같네 무섭다 ㅋㅋ,0
17530,2017450,이쯤되면 김신영ㅋㅋ몰랐을까,0
17531,2016422,하루만 행복할려면 이발소에가라 일주일만행복할려면 차를 사라 한달을 행복 할려면 결혼을 해라 일년을 행복 할려면 집을사라 평생 행복하고 싶다면 정직하게 살아라 신형만 짱구아빠,0
17532,2002339,문재인이 잘하고있네,0
17533,2022996,근데 팡플렉슨가 뭔가 그거 나오면 또 좋다고하는애들 있을걸 지금 여기사람들 다 욕하니까 같이 욕하는거지 팡플렉스나오기 존버타다가 나오면 100 반응 좋게해주는 애들있을거 ㅋㅋ 우리나라는 물타기가 너무너무너무너무너무너무 많아 ㅋㅋ,0
17534,2007657,ㅇㅇ너도 행운을 빈다 이기야,0
17535,2006055,딱좋다,0
17536,2019648,아후 이게 한달이 지났다니 놀랍네 진짜 맨날 7시만 기다리고 정주행 했는데 어찌 이렇게 됐는지 2020년 망한것 같네,0
17537,2012493,막플달린다이기야,0
17538,2017366,이정도면 사기쳐서번돈 전부 몰수해야 하지않나,0
17539,2018037,정말 응원했는데,0
17540,2001945,ㅋㅋㅋ ㅎㅌㅊ 만나면 내 2세가 불쌍할듯,0
17541,2021012,넷플릭스한테 상표권 표절소송이나 들어왔음 좋겠네,0
17542,2003711,정치적 성향이 무슨상관이라고 이리들 욕하는지 모르겠다쟤가 헌법조무사처럼 아는척하며 사람들 가르치겠다고 나댄것도 아니고 자기만화에 정치색 입힌것도 아니고,0
17543,2013370,형 이제 돌아와,0
17544,2007463,나랑 전재산걸고 오른손 가위바위보하면 안돼냐 이기면 내가 진짜 모든걸줄게,0
17545,2023584,난 샌즈야뼈다귀 샌즈ㅡ 샌즈 ㅡ,0
17546,2014134,맥도날드 알바 해주세요 맥도날드,0
17547,2022692,그냥 쳐 들으라고 그러는거지 지민아 너처럼 찌질하게 뒷담 안한다,0
17548,2007719,이불밖은 역시 ㅜㅜ,0
17549,2013001,꼭 저런년이 물흐리지,0
17550,2021338,댓글 선넘지 마세요,0
17551,2017811,저 자리에서 제시가 저런 상황을 만든거지 갑자기 산이 탓을 하노,0
17552,2007455,역대급이다 제소원 존잘되고 가족건강하고 돈잘벌게해주세요,0
17553,2019343,아 진짜 깨물어 먹어버리고 싶네ㅠㅠ 쉬여워 죽겠다,0
17554,2012906,펄럭펄럭,0
17555,2018412,제시처럼 행동하는거 한국사회에서 개힘든일아니냐 강약자 따지지않고 그냥 실력 팩트만 가지고 조지는거 진짜 멋있다 말만 쎈언니 아니라서 매력넘침,0
17556,2019966,언니는 자신이 좋아 하는 유튜버가 크게 실망주고 떠나는 느낌 느껴봤어요,0
